2753665,22.045,45.264,-10.758,23.571,3.035,62.530,14.714,1.198
2753770,22.062,45.225,-10.751,24.018,3.054,64.099,14.703,1.217
2753875,22.054,45.264,-10.755,24.431,3.077,63.291,15.035,1.224
2753980,22.057,45.276,-10.770,24.816,3.077,63.001,15.039,1.309
2754085,22.046,45.292,-10.770,25.244,3.035,65.108,14.810,1.251
2754190,22.057,45.268,-10.743,25.639,3.073,64.763,14.890,1.320
2754295,22.045,45.371,-10.739,26.046,3.084,64.043,14.928,1.407
2754400,22.042,45.332,-10.785,26.381,3.065,64.828,14.584,1.205
2754505,22.045,45.427,-10.762,26.781,3.092,65.732,14.768,1.155
