2731542,22.046,45.241,-10.774,-19.281,2.537,44.428,14.936,1.224
2731647,22.058,45.126,-10.766,-19.296,2.537,44.783,14.859,1.289
2731752,22.061,45.193,-10.770,-19.311,2.537,44.073,15.009,1.255
2731857,22.049,45.213,-10.766,-19.277,2.545,44.196,14.856,1.289
2731962,22.062,45.221,-10.774,-19.277,2.518,44.976,14.741,1.247
2732067,22.046,45.126,-10.755,-19.273,2.529,44.710,14.580,1.182
2732172,22.058,45.157,-10.777,-19.269,2.533,44.247,14.859,1.217
2732277,22.042,45.150,-10.777,-19.292,2.541,45.077,14.905,1.339
