2182098,21.690,44.631,-10.785,-12.454,2.629,48.937,15.074,1.335
2182203,21.697,44.446,-10.797,-12.450,2.648,47.980,14.840,1.155
2182308,21.694,44.465,-10.804,-12.423,2.640,48.222,14.967,1.098
2182413,21.674,44.493,-10.797,-12.431,2.636,49.015,14.852,1.155
2182518,21.705,44.473,-10.785,-12.423,2.633,48.015,14.764,1.148
2182623,21.710,44.505,-10.774,-12.427,2.621,48.063,14.814,1.209
2182728,21.721,44.778,-10.762,-12.419,2.640,48.607,15.012,1.343
2182833,21.718,44.873,-10.777,-12.399,2.640,48.172,14.982,1.282
