5229754,21.622,44.462,-10.747,172.465,4.796,128.285,14.856,1.010
5229859,21.622,44.339,-10.766,172.465,4.784,128.209,14.795,1.086
5229964,21.613,44.414,-10.747,172.502,4.746,128.833,14.810,1.048
5230069,21.641,44.442,-10.755,172.481,4.815,128.955,14.825,1.010
5230174,21.637,44.351,-10.747,172.497,4.738,128.348,14.595,0.861
5230279,21.613,44.422,-10.739,172.491,4.750,128.303,14.676,0.995
5230384,21.637,44.513,-10.751,172.475,4.803,128.991,14.798,1.040
5230489,21.609,44.410,-10.728,172.486,4.800,128.577,14.829,1.071
5230594,21.614,44.489,-10.732,172.491,4.807,127.898,14.634,1.033
