7821849,2.348,41.337,-2.383,3.973,-0.046,-6.654,-1.889,-1.824
7821954,2.319,41.318,-2.413,3.958,-0.072,-6.992,-1.946,-1.831
7822059,2.342,41.251,-2.402,3.958,-0.034,-6.783,-2.019,-1.866
7822164,2.334,41.340,-2.413,3.946,-0.011,-6.051,-1.844,-1.728
7822269,2.338,41.410,-2.386,3.988,-0.019,-6.484,-1.757,-1.686
7822374,2.342,41.410,-2.413,3.996,-0.053,-6.946,-1.764,-1.877
7822479,2.342,41.457,-2.390,3.988,-0.042,-6.240,-2.004,-1.816
7822584,2.349,41.355,-2.394,3.981,-0.049,-6.195,-1.787,-1.847
7822689,2.338,41.381,-2.390,3.950,-0.069,-6.613,-1.612,-1.820
