6785009,3.343,43.007,-2.398,4.142,-0.042,-5.838,-2.503,-1.789
6785114,3.343,43.070,-2.383,4.131,-0.046,-6.062,-1.688,-1.617
6785219,3.312,43.114,-2.386,4.127,-0.030,-6.123,-1.677,-1.682
6785324,3.331,43.128,-2.375,4.115,-0.038,-5.899,-2.088,-1.839
6785429,3.320,43.081,-2.394,4.123,-0.049,-6.499,-2.179,-1.804
6785534,3.323,42.974,-2.379,4.108,-0.042,-5.861,-1.707,-1.736
6785639,3.346,43.088,-2.337,4.134,-0.053,-6.438,-1.791,-1.831
6785744,3.327,43.110,-2.371,4.131,-0.015,-6.290,-2.095,-1.820
