6694184,3.457,43.204,-2.409,4.181,-0.023,-5.925,-2.175,-1.690
6694289,3.477,43.281,-2.402,4.150,-0.019,-6.867,-1.650,-1.728
6694394,3.457,43.230,-2.398,4.146,-0.011,-6.871,-1.692,-1.728
6694499,3.450,43.230,-2.394,4.146,-0.042,-6.001,-2.191,-1.873
6694604,3.458,43.252,-2.379,4.127,-0.038,-6.495,-2.110,-1.854
6694709,3.461,43.226,-2.363,4.142,-0.030,-6.893,-1.803,-1.797
6694814,3.461,43.252,-2.371,4.181,-0.027,-6.377,-1.878,-1.831
6694919,3.481,43.208,-2.344,4.165,-0.057,-5.690,-2.068,-1.804
6695024,3.480,43.259,-2.379,4.150,-0.065,-6.195,-1.745,-1.862
