151294,41.878,111.210,-2.119,31.969,0.298,5.478,-1.818,-1.690
151398,41.883,111.256,-2.092,31.957,0.321,5.762,-2.522,-1.774
151503,41.891,111.269,-2.069,31.953,0.291,5.155,-1.543,-1.705
151607,41.900,111.198,-2.088,31.945,0.283,4.964,-1.195,-1.793
151712,41.887,111.089,-2.085,31.957,0.298,5.625,-2.179,-1.648
151816,41.916,111.277,-2.127,31.949,0.310,6.314,-2.419,-1.816
151921,41.920,111.177,-2.123,31.884,0.302,5.505,-1.627,-1.953
152025,41.937,111.198,-2.108,31.941,0.294,4.680,-1.570,-1.831
152129,41.953,111.348,-2.096,31.933,0.271,6.271,-2.366,-1.835
