5106065,1.649,39.710,-2.344,76.503,0.838,24.832,-2.164,-1.782
5106170,1.649,39.604,-2.356,76.481,0.811,25.684,-2.171,-1.877
5106275,1.653,39.702,-2.341,76.441,0.815,24.981,-1.631,-1.950
5106380,1.641,39.786,-2.348,76.411,0.811,25.353,-1.814,-1.785
5106485,1.649,39.724,-2.360,76.424,0.830,25.620,-2.145,-1.804
5106590,1.656,39.823,-2.371,76.441,0.792,25.563,-1.904,-1.709
5106695,1.641,39.903,-2.363,76.398,0.804,25.793,-1.642,-1.674
5106800,1.633,39.917,-2.363,76.380,0.819,26.051,-1.837,-1.774
